

wavelength(nm), Y
1334.66, 0.870937
1334.64, 0.871282
1334.62, 0.871624
1334.59, 0.871964
1334.57, 0.872303
1334.55, 0.872639
1334.53, 0.872972
1334.51, 0.873304
1334.49, 0.873634
1334.46, 0.873961
1334.44, 0.874287
1334.42, 0.87461
1334.4, 0.874931
1334.38, 0.875249
1334.36, 0.875565
1334.33, 0.875879
1334.31, 0.87619
1334.29, 0.876498
1334.27, 0.876804
1334.25, 0.877106
1334.23, 0.877406
1334.2, 0.877702
1334.18, 0.877995
1334.16, 0.878285
1334.14, 0.878571
1334.12, 0.878854
1334.1, 0.879134
1334.07, 0.87941
1334.05, 0.879683
1334.03, 0.879952
1334.01, 0.880217
1333.99, 0.880479
1333.97, 0.880737
1333.95, 0.880992
1333.92, 0.881243
1333.9, 0.881491
1333.88, 0.881736
1333.86, 0.881978
1333.84, 0.882217
1333.82, 0.882452
1333.79, 0.882685
1333.77, 0.882916
1333.75, 0.883143
1333.73, 0.883369
1333.71, 0.883592
1333.69, 0.883813
1333.66, 0.884032
1333.64, 0.884249
1333.62, 0.884464
1333.6, 0.884678
1333.58, 0.88489
1333.56, 0.885101
1333.53, 0.885311
1333.51, 0.885519
1333.49, 0.885725
1333.47, 0.885931
1333.45, 0.886135
1333.43, 0.886338
1333.41, 0.88654
1333.38, 0.886741
1333.36, 0.88694
1333.34, 0.887138
1333.32, 0.887334
1333.3, 0.887529
1333.28, 0.887723
1333.25, 0.887914
1333.23, 0.888105
1333.21, 0.888293
1333.19, 0.888479
1333.17, 0.888664
1333.15, 0.888846
1333.12, 0.889026
1333.1, 0.889204
1333.08, 0.88938
1333.06, 0.889553
1333.04, 0.889724
1333.02, 0.889892
1333, 0.890054
1332.97, 0.890199
1332.95, 0.890341
1332.93, 0.89048
1332.91, 0.890618
1332.89, 0.890752
1332.87, 0.890885
1332.84, 0.891015
1332.82, 0.891143
1332.8, 0.891269
1332.78, 0.891393
1332.76, 0.891514
1332.74, 0.891634
1332.72, 0.891751
1332.69, 0.891866
1332.67, 0.891979
1332.65, 0.89209
1332.63, 0.8922
1332.61, 0.892307
1332.59, 0.892413
1332.56, 0.892517
1332.54, 0.892619
1332.52, 0.89272
1332.5, 0.892819
1332.48, 0.892916
1332.46, 0.893011
1332.43, 0.893105
1332.41, 0.893198
1332.39, 0.893288
1332.37, 0.893377
1332.35, 0.893465
1332.33, 0.893551
1332.31, 0.893635
1332.28, 0.893717
1332.26, 0.893798
1332.24, 0.893877
1332.22, 0.893955
1332.2, 0.89403
1332.18, 0.894104
1332.15, 0.894176
1332.13, 0.894247
1332.11, 0.894315
1332.09, 0.894382
1332.07, 0.894447
1332.05, 0.89451
1332.03, 0.894571
1332, 0.89463
1331.98, 0.894688
1331.96, 0.894743
1331.94, 0.894797
1331.92, 0.894849
1331.9, 0.8949
1331.87, 0.894948
1331.85, 0.894995
1331.83, 0.895041
1331.81, 0.895084
1331.79, 0.895126
1331.77, 0.895167
1331.75, 0.895206
1331.72, 0.895244
1331.7, 0.89528
1331.68, 0.895315
1331.66, 0.895349
1331.64, 0.895382
1331.62, 0.895414
1331.59, 0.895444
1331.57, 0.895474
1331.55, 0.895502
1331.53, 0.89553
1331.51, 0.895556
1331.49, 0.895582
1331.47, 0.895607
1331.44, 0.895631
1331.42, 0.895655
1331.4, 0.895678
1331.38, 0.895699
1331.36, 0.895721
1331.34, 0.895741
1331.31, 0.89576
1331.29, 0.895779
1331.27, 0.895797
1331.25, 0.895814
1331.23, 0.89583
1331.21, 0.895845
1331.19, 0.895859
1331.16, 0.895872
1331.14, 0.895884
1331.12, 0.895894
1331.1, 0.895904
1331.08, 0.895912
1331.06, 0.895919
1331.04, 0.895924
1331.01, 0.895928
1330.99, 0.89593
1330.97, 0.895931
1330.95, 0.89593
1330.93, 0.895928
1330.91, 0.895923
1330.88, 0.895917
1330.86, 0.895909
1330.84, 0.895899
1330.82, 0.895887
1330.8, 0.895874
1330.78, 0.895858
1330.76, 0.895841
1330.73, 0.895821
1330.71, 0.8958
1330.69, 0.895776
1330.67, 0.895751
1330.65, 0.895724
1330.63, 0.895695
1330.61, 0.895663
1330.58, 0.89563
1330.56, 0.895596
1330.54, 0.895559
1330.52, 0.89552
1330.5, 0.89548
1330.48, 0.895438
1330.45, 0.895394
1330.43, 0.895349
1330.41, 0.895302
1330.39, 0.895253
1330.37, 0.895203
1330.35, 0.895151
1330.33, 0.895098
1330.3, 0.895043
1330.28, 0.894986
1330.26, 0.894928
1330.24, 0.894869
1330.22, 0.894808
1330.2, 0.894746
1330.18, 0.894682
1330.15, 0.894617
1330.13, 0.89455
1330.11, 0.894482
1330.09, 0.894412
1330.07, 0.894341
1330.05, 0.894269
1330.03, 0.894194
1330, 0.894119
1329.98, 0.894042
1329.96, 0.893963
1329.94, 0.893883
1329.92, 0.893801
1329.9, 0.893718
1329.87, 0.893633
1329.85, 0.893546
1329.83, 0.893458
1329.81, 0.893367
1329.79, 0.893276
1329.77, 0.893182
1329.75, 0.893087
1329.72, 0.89299
1329.7, 0.892891
1329.68, 0.89279
1329.66, 0.892687
1329.64, 0.892583
1329.62, 0.892476
1329.6, 0.892368
1329.57, 0.892258
1329.55, 0.892146
1329.53, 0.892032
1329.51, 0.891915
1329.49, 0.891797
1329.47, 0.891677
1329.45, 0.891555
1329.42, 0.891431
1329.4, 0.891305
1329.38, 0.891176
1329.36, 0.891046
1329.34, 0.890914
1329.32, 0.890779
1329.3, 0.890642
1329.27, 0.890503
1329.25, 0.890362
1329.23, 0.890219
1329.21, 0.890073
1329.19, 0.889925
1329.17, 0.889775
1329.15, 0.889622
1329.12, 0.889467
1329.1, 0.88931
1329.08, 0.889151
1329.06, 0.888989
1329.04, 0.888824
1329.02, 0.888657
1329, 0.888488
1328.97, 0.888316
1328.95, 0.888142
1328.93, 0.887965
1328.91, 0.887785
1328.89, 0.887603
1328.87, 0.887418
1328.85, 0.887231
1328.82, 0.887041
1328.8, 0.886849
1328.78, 0.886653
1328.76, 0.886455
1328.74, 0.886255
1328.72, 0.886052
1328.7, 0.885846
1328.67, 0.885637
1328.65, 0.885426
1328.63, 0.885212
1328.61, 0.884995
1328.59, 0.884776
1328.57, 0.884554
1328.55, 0.884329
1328.52, 0.884101
1328.5, 0.883871
1328.48, 0.883638
1328.46, 0.883402
1328.44, 0.883164
1328.42, 0.882922
1328.4, 0.882678
1328.37, 0.882431
1328.35, 0.882182
1328.33, 0.88193
1328.31, 0.881674
1328.29, 0.881416
1328.27, 0.881156
1328.25, 0.880892
1328.22, 0.880625
1328.2, 0.880356
1328.18, 0.880083
1328.16, 0.879808
1328.14, 0.87953
1328.12, 0.879248
1328.1, 0.878964
1328.07, 0.878677
1328.05, 0.878386
1328.03, 0.878092
1328.01, 0.877796
1327.99, 0.877496
1327.97, 0.877193
1327.95, 0.876886
1327.92, 0.876577
1327.9, 0.876264
1327.88, 0.875948
1327.86, 0.875628
1327.84, 0.875305
1327.82, 0.874979
1327.8, 0.874649
1327.77, 0.874316
1327.75, 0.873979
1327.73, 0.873639
1327.71, 0.873296
1327.69, 0.872949
1327.67, 0.872598
1327.65, 0.872244
1327.62, 0.871886
1327.6, 0.871525
1327.58, 0.87116
1327.56, 0.870791
1327.54, 0.870419
1327.52, 0.870043
1327.5, 0.869664
1327.47, 0.86928
1327.45, 0.868893
1327.43, 0.868502
1327.41, 0.868108
1327.39, 0.867709
1327.37, 0.867307
1327.35, 0.8669
1327.32, 0.866469
1327.3, 0.866035
1327.28, 0.865597
1327.26, 0.865155
1327.24, 0.864709
1327.22, 0.864259
1327.2, 0.863805
1327.18, 0.863347
1327.15, 0.862885
1327.13, 0.862418
1327.11, 0.861948
1327.09, 0.861473
1327.07, 0.860994
1327.05, 0.860511
1327.03, 0.860023
1327, 0.859531
1326.98, 0.859035
1326.96, 0.858535
1326.94, 0.85803
1326.92, 0.85752
1326.9, 0.857006
1326.88, 0.856488
1326.85, 0.855965
1326.83, 0.855437
1326.81, 0.854905
1326.79, 0.854368
1326.77, 0.853827
1326.75, 0.853281
1326.73, 0.85273
1326.71, 0.852175
1326.68, 0.851615
1326.66, 0.85105
1326.64, 0.850481
1326.62, 0.849907
1326.6, 0.849328
1326.58, 0.848745
1326.56, 0.848156
1326.53, 0.847564
1326.51, 0.846966
1326.49, 0.846364
1326.47, 0.845757
1326.45, 0.845145
1326.43, 0.844528
1326.41, 0.843907
1326.38, 0.843282
1326.36, 0.842651
1326.34, 0.842016
1326.32, 0.841376
1326.3, 0.840732
1326.28, 0.840082
1326.26, 0.839428
1326.24, 0.83877
1326.21, 0.838107
1326.19, 0.837439
1326.17, 0.836766
1326.15, 0.836089
1326.13, 0.835407
1326.11, 0.834721
1326.09, 0.834029
1326.06, 0.833333
1326.04, 0.832633
1326.02, 0.831927
1326, 0.831217
1325.98, 0.830502
1325.96, 0.829782
1325.94, 0.829057
1325.91, 0.828328
1325.89, 0.827593
1325.87, 0.826854
1325.85, 0.826109
1325.83, 0.82536
1325.81, 0.824605
1325.79, 0.823846
1325.77, 0.823081
1325.74, 0.822311
1325.72, 0.821536
1325.7, 0.820756
1325.68, 0.81997
1325.66, 0.81918
1325.64, 0.818384
1325.62, 0.817582
1325.59, 0.816775
1325.57, 0.815963
1325.55, 0.815145
1325.53, 0.814322
1325.51, 0.813494
1325.49, 0.81266
1325.47, 0.81182
1325.45, 0.810975
1325.42, 0.810124
1325.4, 0.809268
1325.38, 0.808406
1325.36, 0.807539
1325.34, 0.806666
1325.32, 0.805787
1325.3, 0.804903
1325.27, 0.804014
1325.25, 0.803119
1325.23, 0.802218
1325.21, 0.801312
1325.19, 0.8004
1325.17, 0.799482
1325.15, 0.79856
1325.13, 0.797631
1325.1, 0.796697
1325.08, 0.795758
1325.06, 0.794813
1325.04, 0.793863
1325.02, 0.792907
1325, 0.791946
1324.98, 0.790979
1324.96, 0.790007
1324.93, 0.789029
1324.91, 0.788046
1324.89, 0.787057
1324.87, 0.786063
1324.85, 0.785063
1324.83, 0.784057
1324.81, 0.783047
1324.78, 0.78203
1324.76, 0.781008
1324.74, 0.779981
1324.72, 0.778948
1324.7, 0.777909
1324.68, 0.776865
1324.66, 0.775815
1324.64, 0.774759
1324.61, 0.773698
1324.59, 0.772631
1324.57, 0.771558
1324.55, 0.77048
1324.53, 0.769396
1324.51, 0.768306
1324.49, 0.767211
1324.47, 0.766109
1324.44, 0.765002
1324.42, 0.76389
1324.4, 0.762771
1324.38, 0.761647
1324.36, 0.760517
1324.34, 0.759381
1324.32, 0.758239
1324.29, 0.757092
1324.27, 0.755939
1324.25, 0.75478
1324.23, 0.753615
1324.21, 0.752445
1324.19, 0.751269
1324.17, 0.750087
1324.15, 0.7489
1324.12, 0.747706
1324.1, 0.746508
1324.08, 0.745303
1324.06, 0.744093
1324.04, 0.742878
1324.02, 0.741657
1324, 0.74043
1323.98, 0.739198
1323.95, 0.73796
1323.93, 0.736716
1323.91, 0.735467
1323.89, 0.734213
1323.87, 0.732953
1323.85, 0.731688
1323.83, 0.730417
1323.81, 0.729141
1323.78, 0.727859
1323.76, 0.726572
1323.74, 0.72528
1323.72, 0.723982
1323.7, 0.722679
1323.68, 0.72137
1323.66, 0.720057
1323.64, 0.718737
1323.61, 0.717413
1323.59, 0.716083
1323.57, 0.714748
1323.55, 0.713407
1323.53, 0.712062
1323.51, 0.710711
1323.49, 0.709355
1323.47, 0.707993
1323.44, 0.706627
1323.42, 0.705255
1323.4, 0.703878
1323.38, 0.702496
1323.36, 0.701109
1323.34, 0.699716
1323.32, 0.698319
1323.29, 0.696916
1323.27, 0.695509
1323.25, 0.694096
1323.23, 0.692678
1323.21, 0.691255
1323.19, 0.689828
1323.17, 0.688395
1323.15, 0.686957
1323.12, 0.685514
1323.1, 0.684067
1323.08, 0.682614
1323.06, 0.681157
1323.04, 0.679695
1323.02, 0.678227
1323, 0.676755
1322.98, 0.675278
1322.95, 0.673797
1322.93, 0.67231
1322.91, 0.670819
1322.89, 0.669323
1322.87, 0.667822
1322.85, 0.666316
1322.83, 0.664806
1322.81, 0.663291
1322.78, 0.661771
1322.76, 0.660246
1322.74, 0.658717
1322.72, 0.657183
1322.7, 0.655645
1322.68, 0.654101
1322.66, 0.652554
1322.64, 0.651001
1322.62, 0.649444
1322.59, 0.647883
1322.57, 0.646317
1322.55, 0.644747
1322.53, 0.643172
1322.51, 0.641592
1322.49, 0.640009
1322.47, 0.63842
1322.45, 0.636828
1322.42, 0.635231
1322.4, 0.63363
1322.38, 0.632024
1322.36, 0.630414
1322.34, 0.6288
1322.32, 0.627182
1322.3, 0.62556
1322.28, 0.623933
1322.25, 0.622303
1322.23, 0.620668
1322.21, 0.619029
1322.19, 0.617387
1322.17, 0.61574
1322.15, 0.614089
1322.13, 0.612435
1322.11, 0.610776
1322.08, 0.609114
1322.06, 0.607448
1322.04, 0.605778
1322.02, 0.604104
1322, 0.602427
1321.98, 0.600746
1321.96, 0.599061
1321.94, 0.597373
1321.91, 0.595681
1321.89, 0.593985
1321.87, 0.592286
1321.85, 0.590584
1321.83, 0.588878
1321.81, 0.587169
1321.79, 0.585456
1321.77, 0.58374
1321.74, 0.58202
1321.72, 0.580281
1321.7, 0.578536
1321.68, 0.576787
1321.66, 0.575036
1321.64, 0.573282
1321.62, 0.571525
1321.6, 0.569765
1321.58, 0.568003
1321.55, 0.566237
1321.53, 0.564469
1321.51, 0.562697
1321.49, 0.560924
1321.47, 0.559147
1321.45, 0.557368
1321.43, 0.555587
1321.41, 0.553803
1321.38, 0.552016
1321.36, 0.550227
1321.34, 0.548435
1321.32, 0.546642
1321.3, 0.544845
1321.28, 0.543047
1321.26, 0.541246
1321.24, 0.539443
1321.21, 0.537638
1321.19, 0.53583
1321.17, 0.534021
1321.15, 0.532209
1321.13, 0.530395
1321.11, 0.528579
1321.09, 0.526761
1321.07, 0.524942
1321.05, 0.52312
1321.02, 0.521296
1321, 0.519471
1320.98, 0.517643
1320.96, 0.515814
1320.94, 0.513983
1320.92, 0.512151
1320.9, 0.510317
1320.88, 0.508481
1320.85, 0.506644
1320.83, 0.504805
1320.81, 0.502965
1320.79, 0.501123
1320.77, 0.49928
1320.75, 0.497436
1320.73, 0.495591
1320.71, 0.493744
1320.69, 0.491896
1320.66, 0.490047
1320.64, 0.488197
1320.62, 0.486347
1320.6, 0.484495
1320.58, 0.482642
1320.56, 0.480789
1320.54, 0.478934
1320.52, 0.477079
1320.49, 0.475223
1320.47, 0.473367
1320.45, 0.47151
1320.43, 0.469652
1320.41, 0.467793
1320.39, 0.465935
1320.37, 0.464075
1320.35, 0.462215
1320.33, 0.460355
1320.3, 0.458494
1320.28, 0.456633
1320.26, 0.454771
1320.24, 0.452909
1320.22, 0.451047
1320.2, 0.449184
1320.18, 0.447321
1320.16, 0.445458
1320.14, 0.443595
1320.11, 0.441731
1320.09, 0.439868
1320.07, 0.438004
1320.05, 0.43614
1320.03, 0.434276
1320.01, 0.432412
1319.99, 0.430548
1319.97, 0.428684
1319.94, 0.42682
1319.92, 0.424956
1319.9, 0.423092
1319.88, 0.421229
1319.86, 0.419366
1319.84, 0.417504
1319.82, 0.415641
1319.8, 0.413779
1319.78, 0.411918
1319.75, 0.410057
1319.73, 0.408197
1319.71, 0.406338
1319.69, 0.404479
1319.67, 0.402621
1319.65, 0.400764
1319.63, 0.398908
1319.61, 0.397053
1319.59, 0.395199
1319.56, 0.393346
1319.54, 0.391494
1319.52, 0.389644
1319.5, 0.387794
1319.48, 0.385946
1319.46, 0.384099
1319.44, 0.382254
1319.42, 0.38041
1319.4, 0.378568
1319.37, 0.376727
1319.35, 0.374888
1319.33, 0.37305
1319.31, 0.371214
1319.29, 0.36938
1319.27, 0.367548
1319.25, 0.365717
1319.23, 0.363888
1319.2, 0.362062
1319.18, 0.360237
1319.16, 0.358414
1319.14, 0.356593
1319.12, 0.354774
1319.1, 0.352957
1319.08, 0.351142
1319.06, 0.34933
1319.04, 0.347519
1319.01, 0.345711
1318.99, 0.343905
1318.97, 0.342102
1318.95, 0.3403
1318.93, 0.338501
1318.91, 0.336705
1318.89, 0.334911
1318.87, 0.333119
1318.85, 0.33133
1318.82, 0.329544
1318.8, 0.32776
1318.78, 0.325979
1318.76, 0.3242
1318.74, 0.322425
1318.72, 0.320652
1318.7, 0.318881
1318.68, 0.317114
1318.66, 0.315349
1318.63, 0.313588
1318.61, 0.311829
1318.59, 0.310073
1318.57, 0.30832
1318.55, 0.306571
1318.53, 0.304824
1318.51, 0.30308
1318.49, 0.30134
1318.47, 0.299603
1318.44, 0.297868
1318.42, 0.296138
1318.4, 0.29441
1318.38, 0.292686
1318.36, 0.290965
1318.34, 0.289247
1318.32, 0.287533
1318.3, 0.285822
1318.28, 0.284114
1318.25, 0.28241
1318.23, 0.28071
1318.21, 0.279013
1318.19, 0.277319
1318.17, 0.275629
1318.15, 0.273943
1318.13, 0.27226
1318.11, 0.270581
1318.09, 0.268905
1318.07, 0.267234
1318.04, 0.265566
1318.02, 0.263901
1318, 0.262241
1317.98, 0.260584
1317.96, 0.258931
1317.94, 0.257282
1317.92, 0.255637
1317.9, 0.253996
1317.88, 0.252359
1317.85, 0.250726
1317.83, 0.249097
1317.81, 0.247472
1317.79, 0.245851
1317.77, 0.244234
1317.75, 0.242622
1317.73, 0.241014
1317.71, 0.23941
1317.69, 0.23781
1317.66, 0.236215
1317.64, 0.234624
1317.62, 0.233038
1317.6, 0.231456
1317.58, 0.229878
1317.56, 0.228305
1317.54, 0.226737
1317.52, 0.225173
1317.5, 0.223614
1317.47, 0.222059
1317.45, 0.220509
1317.43, 0.218964
1317.41, 0.217424
1317.39, 0.215888
1317.37, 0.214357
1317.35, 0.212831
1317.33, 0.21131
1317.31, 0.209794
1317.29, 0.208283
1317.26, 0.206776
1317.24, 0.205275
1317.22, 0.203779
1317.2, 0.202287
1317.18, 0.200801
1317.16, 0.199319
1317.14, 0.197843
1317.12, 0.196371
1317.1, 0.194905
1317.07, 0.193444
1317.05, 0.191988
1317.03, 0.190537
1317.01, 0.189092
1316.99, 0.187651
1316.97, 0.186216
1316.95, 0.184786
1316.93, 0.183362
1316.91, 0.181942
1316.89, 0.180528
1316.86, 0.17912
1316.84, 0.177716
1316.82, 0.176318
1316.8, 0.174926
1316.78, 0.173539
1316.76, 0.172157
1316.74, 0.170781
1316.72, 0.169411
1316.7, 0.168046
1316.67, 0.166686
1316.65, 0.165332
1316.63, 0.163984
1316.61, 0.162642
1316.59, 0.161305
1316.57, 0.159973
1316.55, 0.158648
1316.53, 0.157328
1316.51, 0.156014
1316.49, 0.154705
1316.46, 0.153403
1316.44, 0.152106
1316.42, 0.150815
1316.4, 0.14953
1316.38, 0.14825
1316.36, 0.146976
1316.34, 0.145708
1316.32, 0.144446
1316.3, 0.14319
1316.27, 0.141939
1316.25, 0.140694
1316.23, 0.139455
1316.21, 0.138222
1316.19, 0.136995
1316.17, 0.135772
1316.15, 0.134554
1316.13, 0.133343
1316.11, 0.132137
1316.09, 0.130937
1316.06, 0.129743
1316.04, 0.128555
1316.02, 0.127372
1316, 0.126196
1315.98, 0.125025
1315.96, 0.12386
1315.94, 0.122701
1315.92, 0.121547
1315.9, 0.1204
1315.88, 0.119258
1315.85, 0.118122
1315.83, 0.116992
1315.81, 0.115868
1315.79, 0.11475
1315.77, 0.113638
1315.75, 0.112532
1315.73, 0.111431
1315.71, 0.110336
1315.69, 0.109248
1315.67, 0.108165
1315.64, 0.107088
1315.62, 0.106017
1315.6, 0.104952
1315.58, 0.103893
1315.56, 0.10284
1315.54, 0.101793
1315.52, 0.100752
1315.5, 0.0997167
1315.48, 0.0986874
1315.46, 0.0976642
1315.43, 0.0966469
1315.41, 0.0956356
1315.39, 0.0946302
1315.37, 0.0936308
1315.35, 0.0926373
1315.33, 0.0916499
1315.31, 0.0906683
1315.29, 0.0896927
1315.27, 0.0887231
1315.25, 0.0877593
1315.22, 0.0868015
1315.2, 0.0858496
1315.18, 0.0849037
1315.16, 0.0839636
1315.14, 0.0830295
1315.12, 0.0821012
1315.1, 0.0811788
1315.08, 0.0802624
1315.06, 0.0793518
1315.04, 0.0784471
1315.01, 0.0775482
1314.99, 0.0766553
1314.97, 0.0757682
1314.95, 0.074887
1314.93, 0.0740117
1314.91, 0.0731423
1314.89, 0.0722787
1314.87, 0.0714211
1314.85, 0.0705693
1314.83, 0.0697234
1314.8, 0.0688835
1314.78, 0.0680494
1314.76, 0.0672212
1314.74, 0.0663989
1314.72, 0.0655826
1314.7, 0.0647722
1314.68, 0.0639676
1314.66, 0.063169
1314.64, 0.0623764
1314.62, 0.0615896
1314.59, 0.0608088
1314.57, 0.0600338
1314.55, 0.0592648
1314.53, 0.0585017
1314.51, 0.0577445
1314.49, 0.0569932
1314.47, 0.0562478
1314.45, 0.0555082
1314.43, 0.0547745
1314.41, 0.0540467
1314.38, 0.0533247
1314.36, 0.0526085
1314.34, 0.0518981
1314.32, 0.0511935
1314.3, 0.0504946
1314.28, 0.0498015
1314.26, 0.0491142
1314.24, 0.0484325
1314.22, 0.0477565
1314.2, 0.0470862
1314.17, 0.0464215
1314.15, 0.0457625
1314.13, 0.045109
1314.11, 0.0444611
1314.09, 0.0438188
1314.07, 0.0431819
1314.05, 0.0425506
1314.03, 0.0419248
1314.01, 0.0413044
1313.99, 0.0406895
1313.97, 0.0400801
1313.94, 0.039476
1313.92, 0.0388773
1313.9, 0.038284
1313.88, 0.037696
1313.86, 0.0371134
1313.84, 0.0365361
1313.82, 0.0359641
1313.8, 0.0353975
1313.78, 0.034836
1313.76, 0.0342799
1313.73, 0.033729
1313.71, 0.0331833
1313.69, 0.0326429
1313.67, 0.0321077
1313.65, 0.0315776
1313.63, 0.0310528
1313.61, 0.0305331
1313.59, 0.0300186
1313.57, 0.0295092
1313.55, 0.029005
1313.53, 0.0285058
1313.5, 0.0280118
1313.48, 0.0275228
1313.46, 0.0270389
1313.44, 0.0265601
1313.42, 0.0260863
1313.4, 0.0256175
1313.38, 0.0251537
1313.36, 0.0246949
1313.34, 0.0242411
1313.32, 0.0237923
1313.29, 0.0233483
1313.27, 0.0229093
1313.25, 0.0224752
1313.23, 0.022046
1313.21, 0.0216217
1313.19, 0.0212022
1313.17, 0.0207875
1313.15, 0.0203776
1313.13, 0.0199726
1313.11, 0.0195723
1313.09, 0.0191767
1313.06, 0.0187859
1313.04, 0.0183998
1313.02, 0.0180185
1313, 0.0176418
1312.98, 0.0172697
1312.96, 0.0169023
1312.94, 0.0165395
1312.92, 0.0161814
1312.9, 0.0158278
1312.88, 0.0154787
1312.86, 0.0151343
1312.83, 0.0147943
1312.81, 0.0144588
1312.79, 0.0141279
1312.77, 0.0138013
1312.75, 0.0134793
1312.73, 0.0131616
1312.71, 0.0128483
1312.69, 0.0125394
1312.67, 0.0122349
1312.65, 0.0119347
1312.63, 0.0116388
1312.6, 0.0113472
1312.58, 0.0110598
1312.56, 0.0107767
1312.54, 0.0104978
1312.52, 0.0102231
1312.5, 0.00995262
1312.48, 0.00968626
1312.46, 0.00942402
1312.44, 0.0091659
1312.42, 0.00891185
1312.4, 0.00866188
1312.37, 0.00841594
1312.35, 0.00817402
1312.33, 0.0079361
1312.31, 0.00770216
1312.29, 0.00747218
1312.27, 0.00724612
1312.25, 0.00702399
1312.23, 0.00680575
1312.21, 0.00659138
1312.19, 0.00638086
1312.17, 0.00617418
1312.14, 0.00597132
1312.12, 0.00577224
1312.1, 0.00557695
1312.08, 0.00538541
1312.06, 0.00519761
1312.04, 0.00501352
1312.02, 0.00483314
1312, 0.00465644
1311.98, 0.0044834
1311.96, 0.004314
1311.94, 0.00414823
1311.91, 0.00398607
1311.89, 0.00382749
1311.87, 0.00367248
1311.85, 0.00352103
1311.83, 0.0033731
1311.81, 0.00322869
1311.79, 0.00308777
1311.77, 0.00295033
1311.75, 0.00281634
1311.73, 0.00268579
1311.71, 0.00255866
1311.68, 0.00243493
1311.66, 0.00231458
1311.64, 0.00219759
1311.62, 0.00208393
1311.6, 0.00197361
1311.58, 0.00186658
1311.56, 0.00176283
1311.54, 0.00166235
1311.52, 0.00156511
1311.5, 0.0014711
1311.48, 0.00138029
1311.45, 0.00129266
1311.43, 0.0012082
1311.41, 0.00112687
1311.39, 0.00104868
1311.37, 0.000973582
1311.35, 0.00090157
1311.33, 0.000832621
1311.31, 0.000766714
1311.29, 0.000703828
1311.27, 0.000643943
1311.25, 0.000587038
1311.23, 0.000533092
1311.2, 0.000482084
1311.18, 0.000433994
1311.16, 0.0003888
1311.14, 0.000346481
1311.12, 0.000307016
1311.1, 0.000270383
1311.08, 0.000236563
1311.06, 0.000205532
1311.04, 0.00017727
1311.02, 0.000151755
1311, 0.000128967
1310.97, 0.000108884
1310.95, 9.14849e-05
1310.93, 7.6749e-05
1310.91, 6.46554e-05
1310.89, 5.51832e-05
1310.87, 4.83121e-05
1310.85, 4.40217e-05
1310.83, 4.22918e-05
